,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
351,351,CHIN, 111,Hanes Art Center,0215,MWF,10:10 - 11:00,11,1900-01-01 10:25:00,1900-01-01 11:15:00
1657,1657,GLBL,  89H,Hanes Art Center,0215,MWF,11:15 - 12:05,22,1900-01-01 11:45:00,1900-01-01 12:35:00
352,352,CHIN, 111,Hanes Art Center,0215,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
353,353,CHIN, 111,Hanes Art Center,0215,MWF,13:25 - 14:15,17,1900-01-01 14:25:00,1900-01-01 15:15:00
240,240,ARTH, 113,Hanes Art Center,0218,F,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
257,257,ARTH, 285,Hanes Art Center,0218,MWF,10:10 - 11:00,35,1900-01-01 10:25:00,1900-01-01 11:15:00
3007,3007,SPAN, 105,Hanes Art Center,0218,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
2832,2832,RELI, 121,Hanes Hall,0107,F,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
1975,1975,IDST,  89,Hanes Hall,0107,MWF,10:10 - 11:00,24,1900-01-01 10:25:00,1900-01-01 11:15:00
3011,3011,SPAN, 105,Hanes Hall,0107,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
3113,3113,SPAN, 328,Hanes Hall,0107,MWF,12:20 - 13:10,24,1900-01-01 13:05:00,1900-01-01 13:55:00
315,315,ASIA, 133,Hanes Hall,0107,F,13:25 - 14:15,2,1900-01-01 14:25:00,1900-01-01 15:15:00
1795,1795,HIST, 133,Hanes Hall,0107,F,13:25 - 14:15,17,1900-01-01 15:45:00,1900-01-01 16:35:00
3204,3204,STOR, 155,Hanes Hall,0107,MWF,14:30 - 15:20,33,1900-01-01 17:05:00,1900-01-01 17:55:00
3202,3202,STOR, 155,Hanes Hall,0107,MWF,16:40 - 17:30,27,1900-01-01 18:25:00,1900-01-01 19:15:00
1142,1142,ENGL, 120,Hanes Hall,0112,F,09:05 - 09:55,14,1900-01-01 09:05:00,1900-01-01 09:55:00
3034,3034,SPAN, 203,Hanes Hall,0112,MWF,10:10 - 11:00,21,1900-01-01 10:25:00,1900-01-01 11:15:00
3071,3071,SPAN, 204,Hanes Hall,0112,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
3044,3044,SPAN, 203,Hanes Hall,0112,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
3214,3214,STOR, 445,Hanes Hall,0120,MWF,09:05 - 09:55,61,1900-01-01 09:05:00,1900-01-01 09:55:00
3192,3192,STOR, 113,Hanes Hall,0120,MWF,10:10 - 11:00,70,1900-01-01 10:25:00,1900-01-01 11:15:00
3191,3191,STOR, 113,Hanes Hall,0120,MWF,11:15 - 12:05,106,1900-01-01 11:45:00,1900-01-01 12:35:00
3207,3207,STOR, 320,Hanes Hall,0120,MWF,12:20 - 13:10,91,1900-01-01 13:05:00,1900-01-01 13:55:00
3208,3208,STOR, 320,Hanes Hall,0120,MWF,13:25 - 14:15,92,1900-01-01 14:25:00,1900-01-01 15:15:00
3201,3201,STOR, 155,Hanes Hall,0125,MWF,08:00 - 08:50,46,1900-01-01 08:00:00,1900-01-01 08:50:00
3209,3209,STOR, 390,Hanes Hall,0125,MWF,10:10 - 11:00,44,1900-01-01 10:10:00,1900-01-01 11:00:00
3219,3219,STOR, 556,Hanes Hall,0125,MWF,11:15 - 12:05,42,1900-01-01 11:30:00,1900-01-01 12:20:00
3200,3200,STOR, 155,Hanes Hall,0130,MWF,08:00 - 08:50,45,1900-01-01 08:00:00,1900-01-01 08:50:00
3203,3203,STOR, 155,Hanes Hall,0130,MWF,16:40 - 17:30,45,1900-01-01 16:40:00,1900-01-01 17:30:00
2188,2188,MUSC, 121,Hill,0107,MWF,11:15 - 12:05,100,1900-01-01 11:15:00,1900-01-01 12:05:00
127,127,ANTH, 123,Howell,0115,MWF,11:15 - 12:05,114,1900-01-01 11:15:00,1900-01-01 12:05:00
750,750,CLAR, 120,Howell,0115,MWF,12:20 - 13:10,115,1900-01-01 12:35:00,1900-01-01 13:25:00
2643,2643,NSCI, 175,Howell,0115,MWF,15:35 - 16:25,118,1900-01-01 15:35:00,1900-01-01 16:25:00
661,661,CHEM, 241H,Kenan Laboratories,B121,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
708,708,CHEM, 451,Kenan Laboratories,B121,MWF,10:10 - 11:00,14,1900-01-01 10:25:00,1900-01-01 11:15:00
711,711,CHEM, 470,Kenan Laboratories,B121,MWF,12:20 - 13:10,13,1900-01-01 12:20:00,1900-01-01 13:10:00
709,709,CHEM, 465,Kenan Laboratories,B121,F,13:25 - 14:15,33,1900-01-01 13:40:00,1900-01-01 14:30:00
741,741,CHEM, 752,Kenan Laboratories,B125,MWF,09:05 - 09:55,8,1900-01-01 09:05:00,1900-01-01 09:55:00
714,714,CHEM, 482,Kenan Laboratories,B125,MWF,10:10 - 11:00,28,1900-01-01 10:25:00,1900-01-01 11:15:00
3008,3008,SPAN, 105,Kenan Laboratories,B125,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
1185,1185,ENGL, 146,Kenan Laboratories,B125,MWF,13:25 - 14:15,31,1900-01-01 13:25:00,1900-01-01 14:15:00
2232,2232,MUSC, 211,Kenan Music Building,1201,MWF,13:25 - 14:15,21,1900-01-01 13:25:00,1900-01-01 14:15:00
2238,2238,MUSC, 214,Kenan Music Building,1201,F,14:30 - 16:30,30,1900-01-01 14:45:00,1900-01-01 16:45:00
3637,3637,EDUC, 601,Kenan Music Building,1206,F,09:00 - 11:00,5,1900-01-01 09:00:00,1900-01-01 11:00:00
2189,2189,MUSC, 121,Kenan Music Building,2030,MWF,11:15 - 12:05,23,1900-01-01 11:15:00,1900-01-01 12:05:00
2199,2199,MUSC, 147,Kenan Music Building,2131,MWF,10:10 - 11:00,65,1900-01-01 10:10:00,1900-01-01 11:00:00
2180,2180,MUSC, 110,Kenan Music Building,3030,MF,09:05 - 09:55,12,1900-01-01 09:05:00,1900-01-01 09:55:00
2181,2181,MUSC, 110,Kenan Music Building,3030,MF,10:10 - 11:00,12,1900-01-01 10:25:00,1900-01-01 11:15:00
2193,2193,MUSC, 133,Kenan Music Building,3030,F,12:20 - 13:10,5,1900-01-01 12:20:00,1900-01-01 13:10:00
3549,3549,INLS, 581,Manning,0001,F,10:10 - 12:40,21,1900-01-01 10:10:00,1900-01-01 12:40:00
190,190,ANTH, 280,Manning,0209,MWF,09:05 - 09:55,99,1900-01-01 09:05:00,1900-01-01 09:55:00
2753,2753,PWAD, 280,Manning,0209,MWF,09:05 - 09:55,12,1900-01-01 10:25:00,1900-01-01 11:15:00
758,758,CLAS, 131,Manning,0209,MWF,11:15 - 12:05,140,1900-01-01 11:45:00,1900-01-01 12:35:00
759,759,CLAS, 131H,Manning,0209,MWF,11:15 - 12:05,22,1900-01-01 13:05:00,1900-01-01 13:55:00
1569,1569,GEOG, 120,Manning,0209,MWF,12:20 - 13:10,151,1900-01-01 14:25:00,1900-01-01 15:15:00
2728,2728,PWAD, 120,Manning,0209,MWF,12:20 - 13:10,19,1900-01-01 15:45:00,1900-01-01 16:35:00
120,120,ANTH, 102,Manning,0209,MWF,14:30 - 15:20,104,1900-01-01 17:05:00,1900-01-01 17:55:00
101,101,ANTH, 101,Manning,0209,MWF,15:35 - 16:25,138,1900-01-01 18:25:00,1900-01-01 19:15:00
3157,3157,SOCI, 101,Manning,0307,MWF,09:05 - 09:55,48,1900-01-01 09:05:00,1900-01-01 09:55:00
3161,3161,SOCI, 123,Manning,0307,MWF,10:10 - 11:00,46,1900-01-01 10:25:00,1900-01-01 11:15:00
3350,3350,BUSI, 490,McColl Building,3000,FSaSu,12:00 - 17:00,53,1900-01-01 12:00:00,1900-01-01 17:00:00
3376,3376,BUSI, 545,McColl Building,3500,FSaSu,09:30 - 17:30,26,1900-01-01 09:30:00,1900-01-01 17:30:00
3402,3402,BUSI, 809,McColl Building,4731,F,08:30 - 11:30,8,1900-01-01 08:30:00,1900-01-01 11:30:00
4008,4008,HPM, 702,McGavran-Greenberg (,1301,F,09:05 - 12:05,51,1900-01-01 09:05:00,1900-01-01 12:05:00
4054,4054,NUTR, 240,McGavran-Greenberg (,1302,F,13:25 - 14:15,7,1900-01-01 13:25:00,1900-01-01 14:15:00
4052,4052,NUTR, 240,McGavran-Greenberg (,1303,F,13:25 - 14:15,24,1900-01-01 13:25:00,1900-01-01 14:15:00
3998,3998,HPM, 330,McGavran-Greenberg (,1304,F,09:05 - 12:05,44,1900-01-01 09:05:00,1900-01-01 12:05:00
4050,4050,NUTR, 240,McGavran-Greenberg (,1304,F,13:25 - 14:15,25,1900-01-01 13:25:00,1900-01-01 14:15:00
61,61,AMST, 175,McGavran-Greenberg (,1304,F,15:35 - 16:25,7,1900-01-01 15:35:00,1900-01-01 16:25:00
164,164,ANTH, 175,McGavran-Greenberg (,1304,F,15:35 - 16:25,6,1900-01-01 16:55:00,1900-01-01 17:45:00
4045,4045,NUTR, 175,McGavran-Greenberg (,1304,F,15:35 - 16:25,8,1900-01-01 18:15:00,1900-01-01 19:05:00
4051,4051,NUTR, 240,McGavran-Greenberg (,1305,F,13:25 - 14:15,21,1900-01-01 13:25:00,1900-01-01 14:15:00
62,62,AMST, 175,McGavran-Greenberg (,1305,F,15:35 - 16:25,5,1900-01-01 15:35:00,1900-01-01 16:25:00
165,165,ANTH, 175,McGavran-Greenberg (,1305,F,15:35 - 16:25,6,1900-01-01 16:55:00,1900-01-01 17:45:00
4046,4046,NUTR, 175,McGavran-Greenberg (,1305,F,15:35 - 16:25,5,1900-01-01 18:15:00,1900-01-01 19:05:00
4055,4055,NUTR, 600,McGavran-Greenberg (,2301,MWF,10:10 - 11:00,78,1900-01-01 10:10:00,1900-01-01 11:00:00
4041,4041,MHCH, 765,McGavran-Greenberg (,2302,F,12:20 - 15:20,12,1900-01-01 12:20:00,1900-01-01 15:20:00
3988,3988,HBEH, 762,McGavran-Greenberg (,2304,F,09:05 - 11:35,12,1900-01-01 09:05:00,1900-01-01 11:35:00
3964,3964,EPID, 775,McGavran-Greenberg (,2304,F,12:20 - 14:00,11,1900-01-01 12:20:00,1900-01-01 14:00:00
4053,4053,NUTR, 240,McGavran-Greenberg (,2305,F,13:25 - 14:15,11,1900-01-01 13:25:00,1900-01-01 14:15:00
4097,4097,SPHG, 713,McGavran-Greenberg (,2306,F,09:05 - 11:00,131,1900-01-01 09:05:00,1900-01-01 11:00:00
3950,3950,EPID, 700,McGavran-Greenberg (,2306,WF,13:25 - 15:15,31,1900-01-01 13:25:00,1900-01-01 15:15:00
4098,4098,SPHG, 713,McGavran-Greenberg (,2308,F,10:10 - 12:05,118,1900-01-01 10:10:00,1900-01-01 12:05:00
60,60,AMST, 175,McGavran-Greenberg (,2308,F,15:35 - 16:25,4,1900-01-01 15:35:00,1900-01-01 16:25:00
163,163,ANTH, 175,McGavran-Greenberg (,2308,F,15:35 - 16:25,5,1900-01-01 16:55:00,1900-01-01 17:45:00
4044,4044,NUTR, 175,McGavran-Greenberg (,2308,F,15:35 - 16:25,7,1900-01-01 18:15:00,1900-01-01 19:05:00
4007,4007,HPM, 701,Michael Hooker Resea,0001,F,09:05 - 12:05,41,1900-01-01 09:05:00,1900-01-01 12:05:00
3967,3967,EPID, 799A,Michael Hooker Resea,0003,F,09:05 - 10:55,19,1900-01-01 09:05:00,1900-01-01 10:55:00
3968,3968,EPID, 826,Michael Hooker Resea,0003,F,11:15 - 13:00,19,1900-01-01 11:25:00,1900-01-01 13:10:00
1570,1570,GEOG, 121,Mitchell,0005,MWF,09:05 - 09:55,68,1900-01-01 09:05:00,1900-01-01 09:55:00
1638,1638,GEOL, 200,Mitchell,0005,MWF,10:10 - 11:00,58,1900-01-01 10:25:00,1900-01-01 11:15:00
1618,1618,GEOL, 101,Mitchell,0005,MWF,11:15 - 12:05,58,1900-01-01 11:45:00,1900-01-01 12:35:00
1617,1617,GEOL, 101,Mitchell,0005,MWF,12:20 - 13:10,48,1900-01-01 13:05:00,1900-01-01 13:55:00
2934,2934,ITAL, 102,Mitchell,0009,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
3039,3039,SPAN, 203,Mitchell,0009,MWF,11:15 - 12:05,20,1900-01-01 11:30:00,1900-01-01 12:20:00
2936,2936,ITAL, 102,Mitchell,0009,MWF,12:20 - 13:10,17,1900-01-01 12:50:00,1900-01-01 13:40:00
2937,2937,ITAL, 102,Mitchell,0009,MWF,13:25 - 14:15,13,1900-01-01 14:10:00,1900-01-01 15:00:00
1877,1877,HIST, 225,Mitchell,0106,F,09:05 - 09:55,14,1900-01-01 09:05:00,1900-01-01 09:55:00
1905,1905,HIST, 279,Mitchell,0106,F,10:10 - 11:00,11,1900-01-01 10:25:00,1900-01-01 11:15:00
1904,1904,HIST, 279,Mitchell,0106,F,11:15 - 12:05,17,1900-01-01 11:45:00,1900-01-01 12:35:00
1912,1912,HIST, 289,Mitchell,0106,F,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1838,1838,HIST, 144,Mitchell,0106,F,13:25 - 14:15,16,1900-01-01 14:25:00,1900-01-01 15:15:00
3253,3253,WGST, 144,Mitchell,0106,F,13:25 - 14:15,2,1900-01-01 15:45:00,1900-01-01 16:35:00
1656,1656,GEOL, 580,Mitchell,0110,F,14:00 - 16:50,3,1900-01-01 14:00:00,1900-01-01 16:50:00
2530,2530,POLI, 130,Mitchell,0205,F,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
1650,1650,GEOL, 433,Mitchell,0205,MWF,10:10 - 11:00,10,1900-01-01 10:25:00,1900-01-01 11:15:00
334,334,ASIA, 180,Mitchell,0205,F,11:20 - 12:10,1,1900-01-01 11:45:00,1900-01-01 12:35:00
2859,2859,RELI, 180,Mitchell,0205,F,11:20 - 12:10,16,1900-01-01 13:05:00,1900-01-01 13:55:00
1643,1643,GEOL, 302,Mitchell,0205,MWF,12:20 - 13:10,11,1900-01-01 14:25:00,1900-01-01 15:15:00
573,573,BMME, 345,Mitchell,0205,MWF,13:25 - 14:15,25,1900-01-01 15:45:00,1900-01-01 16:35:00
410,410,TURK, 101,Mitchell,0305,MWF,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
1112,1112,ENGL, 105,Mitchell,0305,MWF,11:15 - 12:05,19,1900-01-01 11:30:00,1900-01-01 12:20:00
2915,2915,FREN, 255,Mitchell,0305,MWF,12:20 - 13:10,15,1900-01-01 12:50:00,1900-01-01 13:40:00
2916,2916,FREN, 255,Mitchell,0305,MWF,13:25 - 14:15,14,1900-01-01 14:10:00,1900-01-01 15:00:00
770,770,LATN, 101,Murphey,0104,MTuThF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
2555,2555,POLI, 201,Murphey,0104,MWF,09:05 - 09:55,42,1900-01-01 09:20:00,1900-01-01 10:10:00
254,254,ARTH, 268,Murphey,0104,MWF,12:20 - 13:10,21,1900-01-01 12:20:00,1900-01-01 13:10:00
753,753,CLAR, 268,Murphey,0104,MWF,12:20 - 13:10,16,1900-01-01 13:40:00,1900-01-01 14:30:00
1732,1732,HIST, 101,Murphey,0105,MWF,09:05 - 09:55,39,1900-01-01 09:05:00,1900-01-01 09:55:00
2561,2561,POLI, 208,Murphey,0105,MWF,10:10 - 11:00,31,1900-01-01 10:25:00,1900-01-01 11:15:00
749,749,CLAR,  51H,Murphey,0105,MWF,11:15 - 12:05,24,1900-01-01 11:45:00,1900-01-01 12:35:00
2282,2282,PHIL, 170,Murphey,0105,MWF,12:20 - 13:10,34,1900-01-01 13:05:00,1900-01-01 13:55:00
774,774,LATN, 203,Murphey,0111,MWF,08:00 - 08:50,12,1900-01-01 08:00:00,1900-01-01 08:50:00
2894,2894,FREN, 105,Murphey,0111,MWF,09:05 - 09:55,18,1900-01-01 09:20:00,1900-01-01 10:10:00
771,771,LATN, 101,Murphey,0111,MTuThF,11:15 - 12:05,16,1900-01-01 11:15:00,1900-01-01 12:05:00
2897,2897,FREN, 105,Murphey,0111,MWF,12:20 - 13:10,16,1900-01-01 12:35:00,1900-01-01 13:25:00
2909,2909,FREN, 203,Murphey,0111,MWF,13:25 - 14:15,17,1900-01-01 13:55:00,1900-01-01 14:45:00
765,765,GREK, 203,Murphey,0111,MWF,15:35 - 16:25,17,1900-01-01 15:35:00,1900-01-01 16:25:00
1229,1229,ENGL, 283,Murphey,0112,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
374,374,HEBR, 203,Murphey,0112,MWF,10:10 - 11:00,13,1900-01-01 10:25:00,1900-01-01 11:15:00
306,306,ARAB, 305,Murphey,0112,MWF,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
13,13,AAAD, 286,Murphey,0112,MWF,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
1829,1829,HIST, 140,Murphey,0112,F,13:25 - 14:15,16,1900-01-01 14:25:00,1900-01-01 15:15:00
826,826,COMM, 170,Murphey,0115,MWF,09:05 - 09:55,25,1900-01-01 09:05:00,1900-01-01 09:55:00
221,221,ANTH, 458,Murphey,0115,MWF,10:10 - 11:00,15,1900-01-01 10:25:00,1900-01-01 11:15:00
3279,3279,WGST, 458,Murphey,0115,MWF,10:10 - 11:00,9,1900-01-01 11:45:00,1900-01-01 12:35:00
3038,3038,SPAN, 203,Murphey,0115,MWF,11:15 - 12:05,20,1900-01-01 13:05:00,1900-01-01 13:55:00
2782,2782,JWST, 100,Murphey,0115,F,12:20 - 13:10,10,1900-01-01 14:25:00,1900-01-01 15:15:00
2839,2839,RELI, 123,Murphey,0115,F,12:20 - 13:10,14,1900-01-01 15:45:00,1900-01-01 16:35:00
3160,3160,SOCI, 122,Murphey,0116,MWF,09:05 - 09:55,141,1900-01-01 09:05:00,1900-01-01 09:55:00
2099,2099,MATH, 233,Murphey,0116,MWF,10:10 - 11:00,122,1900-01-01 10:25:00,1900-01-01 11:15:00
2054,2054,MATH, 231,Murphey,0116,MWF,11:15 - 12:05,157,1900-01-01 11:45:00,1900-01-01 12:35:00
2151,2151,MATH, 547,Murphey,0116,MWF,12:20 - 13:10,150,1900-01-01 13:05:00,1900-01-01 13:55:00
32,32,SWAH, 405,Murphey,0117,MWF,09:05 - 09:55,1,1900-01-01 09:05:00,1900-01-01 09:55:00
24,24,AAAD, 460,Murphey,0117,MWF,10:10 - 11:00,6,1900-01-01 10:25:00,1900-01-01 11:15:00
33,33,WOLO, 401,Murphey,0117,MWF,11:15 - 12:05,2,1900-01-01 11:45:00,1900-01-01 12:35:00
830,830,COMM, 170,Murphey,0118,MWF,09:05 - 09:55,25,1900-01-01 09:05:00,1900-01-01 09:55:00
1204,1204,ENGL, 221H,Murphey,0118,MWF,10:10 - 11:00,15,1900-01-01 10:25:00,1900-01-01 11:15:00
773,773,LATN, 102,Murphey,0118,MTuThF,11:15 - 12:05,22,1900-01-01 11:45:00,1900-01-01 12:35:00
775,775,LATN, 203,Murphey,0118,MWF,12:20 - 13:10,24,1900-01-01 13:05:00,1900-01-01 13:55:00
2932,2932,ITAL, 101,Murphey,0118,MWF,13:25 - 14:15,16,1900-01-01 14:25:00,1900-01-01 15:15:00
776,776,LATN, 203,Murphey,0118,MWF,14:30 - 15:20,23,1900-01-01 15:45:00,1900-01-01 16:35:00
772,772,LATN, 101,Murphey,0118,MTuThF,15:35 - 16:25,16,1900-01-01 17:05:00,1900-01-01 17:55:00
26,26,LGLA, 401,Murphey,0202,MWF,09:05 - 09:55,13,1900-01-01 09:05:00,1900-01-01 09:55:00
1096,1096,ENGL, 105,Murphey,0202,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1081,1081,ENGL, 105,Murphey,0202,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
2921,2921,FREN, 310,Murphey,0202,MWF,12:20 - 13:10,16,1900-01-01 13:05:00,1900-01-01 13:55:00
1086,1086,ENGL, 105,Murphey,0202,MWF,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
1002,1002,CMPL, 223,Murphey,0204,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1098,1098,ENGL, 105,Murphey,0204,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
76,76,AMST, 374,Murphey,0204,MWF,11:15 - 12:05,22,1900-01-01 11:45:00,1900-01-01 12:35:00
331,331,ASIA, 180,Murphey,0204,F,13:15 - 14:05,2,1900-01-01 13:15:00,1900-01-01 14:05:00
2856,2856,RELI, 180,Murphey,0204,F,13:15 - 14:05,16,1900-01-01 14:35:00,1900-01-01 15:25:00
995,995,CMPL, 130,Murphey,0204,MWF,15:35 - 16:25,20,1900-01-01 15:55:00,1900-01-01 16:45:00
2903,2903,FREN, 203,Murphey,0220,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
2895,2895,FREN, 105,Murphey,0220,MWF,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
777,777,LATN, 221,Murphey,0220,MWF,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
2924,2924,FREN, 401,Murphey,0220,MWF,12:20 - 13:10,15,1900-01-01 13:05:00,1900-01-01 13:55:00
2899,2899,FREN, 105,Murphey,0220,MWF,13:25 - 14:15,17,1900-01-01 14:25:00,1900-01-01 15:15:00
877,877,COMM, 909,Murphey,0220,F,14:30 - 17:20,0,1900-01-01 15:45:00,1900-01-01 18:35:00
3004,3004,SPAN, 105,Murphey,0302,MWF,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
3120,3120,SPAN, 351,Murphey,0302,MWF,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
3103,3103,SPAN, 320,Murphey,0302,MWF,11:15 - 12:05,22,1900-01-01 11:45:00,1900-01-01 12:35:00
47,47,AMST, 101,Murphey,0302,F,12:20 - 13:10,20,1900-01-01 13:05:00,1900-01-01 13:55:00
3108,3108,SPAN, 323,Murphey,0302,MWF,13:25 - 14:15,24,1900-01-01 14:25:00,1900-01-01 15:15:00
2911,2911,FREN, 203,Murphey,0302,MWF,14:30 - 15:20,16,1900-01-01 15:45:00,1900-01-01 16:35:00
3003,3003,SPAN, 105,Murphey,0314,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
3035,3035,SPAN, 203,Murphey,0314,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
3094,3094,SPAN, 261H,Murphey,0314,MWF,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
3095,3095,SPAN, 261H,Murphey,0314,MWF,11:15 - 12:05,6,1900-01-01 13:05:00,1900-01-01 13:55:00
2898,2898,FREN, 105,Murphey,0314,MWF,12:20 - 13:10,18,1900-01-01 14:25:00,1900-01-01 15:15:00
3051,3051,SPAN, 203,Murphey,0314,MWF,13:25 - 14:15,20,1900-01-01 15:45:00,1900-01-01 16:35:00
2901,2901,FREN, 105,Murphey,0314,MWF,14:30 - 15:20,16,1900-01-01 17:05:00,1900-01-01 17:55:00
2016,2016,MASC,  52,Murray Hall,G201,MWF,09:05 - 09:55,24,1900-01-01 09:05:00,1900-01-01 09:55:00
548,548,BIOL, 456,Murray Hall,G201,MWF,10:10 - 11:00,5,1900-01-01 10:25:00,1900-01-01 11:15:00
1432,1432,ENEC, 444,Murray Hall,G201,MWF,10:10 - 11:00,1,1900-01-01 11:45:00,1900-01-01 12:35:00
2021,2021,MASC, 444,Murray Hall,G201,MWF,10:10 - 11:00,11,1900-01-01 13:05:00,1900-01-01 13:55:00
1651,1651,GEOL, 503,Murray Hall,G201,F,11:15 - 12:05,5,1900-01-01 14:25:00,1900-01-01 15:15:00
2024,2024,MASC, 503,Murray Hall,G201,F,11:15 - 12:05,4,1900-01-01 15:45:00,1900-01-01 16:35:00
1652,1652,GEOL, 506,Murray Hall,G201,F,12:20 - 13:10,1,1900-01-01 17:05:00,1900-01-01 17:55:00
2025,2025,MASC, 506,Murray Hall,G201,F,12:20 - 13:10,9,1900-01-01 18:25:00,1900-01-01 19:15:00
591,591,CHEM, 101,Murray Hall,G202,MWF,09:05 - 09:55,215,1900-01-01 09:05:00,1900-01-01 09:55:00
589,589,CHEM, 101,Murray Hall,G202,MWF,10:10 - 11:00,220,1900-01-01 10:25:00,1900-01-01 11:15:00
633,633,CHEM, 102,Murray Hall,G202,MWF,11:15 - 12:05,221,1900-01-01 11:45:00,1900-01-01 12:35:00
656,656,CHEM, 102L,Murray Hall,G202,F,13:25 - 16:15,19,1900-01-01 13:25:00,1900-01-01 16:15:00
657,657,CHEM, 102L,Murray Hall,G202,F,13:25 - 16:15,18,1900-01-01 16:45:00,1900-01-01 19:35:00
2833,2833,RELI, 121,Murray Hall,G205,F,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
307,307,ARAB, 305,Murray Hall,G205,MWF,10:10 - 11:00,9,1900-01-01 10:25:00,1900-01-01 11:15:00
2930,2930,ITAL, 101,Murray Hall,G205,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
2931,2931,ITAL, 101,Murray Hall,G205,MWF,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
2942,2942,ITAL, 203,Murray Hall,G205,MWF,13:25 - 14:15,17,1900-01-01 14:25:00,1900-01-01 15:15:00
3262,3262,WGST, 231,Murray Hall,G205,MWF,14:30 - 15:20,23,1900-01-01 15:45:00,1900-01-01 16:35:00
2256,2256,NAVS, 202,Naval ROTC Armory,0012,MWF,09:05 - 09:55,11,1900-01-01 09:05:00,1900-01-01 09:55:00
2258,2258,NAVS, 301,Naval ROTC Armory,0012,MWF,10:10 - 11:00,6,1900-01-01 10:25:00,1900-01-01 11:15:00
359,359,CHIN, 305,New West,0103,MWF,10:10 - 11:00,13,1900-01-01 10:10:00,1900-01-01 11:00:00
394,394,JAPN, 305,New West,0103,MWF,11:15 - 12:05,15,1900-01-01 11:30:00,1900-01-01 12:20:00
360,360,CHIN, 305,New West,0103,MWF,12:20 - 13:10,12,1900-01-01 12:50:00,1900-01-01 13:40:00
395,395,JAPN, 305,New West,0103,MWF,14:30 - 15:20,6,1900-01-01 14:30:00,1900-01-01 15:20:00
2687,2687,PSYC, 260,New West,0219,MWF,09:05 - 09:55,44,1900-01-01 09:05:00,1900-01-01 09:55:00
189,189,ANTH, 278,New West,0219,MWF,10:10 - 11:00,13,1900-01-01 10:25:00,1900-01-01 11:15:00
3270,3270,WGST, 278,New West,0219,MWF,10:10 - 11:00,13,1900-01-01 11:45:00,1900-01-01 12:35:00
335,335,ASIA, 229,New West,0219,MWF,13:25 - 14:15,33,1900-01-01 13:25:00,1900-01-01 14:15:00
986,986,DRAM, 845,Paul Green Theatre,0117,F,09:15 - 12:00,3,1900-01-01 09:15:00,1900-01-01 12:00:00
985,985,DRAM, 843,Paul Green Theatre,0117,MTuThF,13:00 - 17:30,1,1900-01-01 13:00:00,1900-01-01 17:30:00
981,981,DRAM, 806,Paul Green Theatre,0222,F,09:00 - 10:30,4,1900-01-01 09:00:00,1900-01-01 10:30:00
984,984,DRAM, 841,Paul Green Theatre,0222,MTuWThF,13:00 - 17:30,3,1900-01-01 13:00:00,1900-01-01 17:30:00
