,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
1015,1015,CMPL, 469,Dey Hall,0405,MWF,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
1677,1677,CZCH, 469,Dey Hall,0405,MWF,11:15 - 12:05,6,1900-01-01 13:05:00,1900-01-01 13:55:00
411,411,TURK, 203,Dey Hall,0405,MWF,13:25 - 14:15,7,1900-01-01 14:25:00,1900-01-01 15:15:00
3097,3097,SPAN, 292,Dey Hall,0405,W,14:30 - 16:30,9,1900-01-01 15:45:00,1900-01-01 17:45:00
871,871,COMM, 790,Dey Hall,0405,W,17:45 - 20:35,4,1900-01-01 18:15:00,1900-01-01 21:05:00
2891,2891,FREN, 102,Dey Hall,0410,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
1719,1719,RUSS, 203,Dey Hall,0410,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
3110,3110,SPAN, 325,Dey Hall,0410,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
1696,1696,GERM, 301,Dey Hall,0410,MWF,13:25 - 14:15,10,1900-01-01 13:25:00,1900-01-01 14:15:00
1678,1678,DTCH, 402,Dey Hall,0410,MWF,14:30 - 15:20,23,1900-01-01 14:45:00,1900-01-01 15:35:00
763,763,CLAS, 240H,Dey Hall,0410,W,15:35 - 16:25,7,1900-01-01 16:05:00,1900-01-01 16:55:00
3266,3266,WGST, 240H,Dey Hall,0410,W,15:35 - 16:25,2,1900-01-01 17:25:00,1900-01-01 18:15:00
1676,1676,CZCH, 401,Dey Hall,0412,MWF,09:05 - 09:55,14,1900-01-01 09:05:00,1900-01-01 09:55:00
1726,1726,RUSS, 411,Dey Hall,0412,MWF,10:10 - 11:00,9,1900-01-01 10:25:00,1900-01-01 11:15:00
1725,1725,RUSS, 409,Dey Hall,0412,MWF,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
2523,2523,POLI, 130,Dey Hall,0412,W,15:35 - 16:25,19,1900-01-01 15:35:00,1900-01-01 16:25:00
3083,3083,SPAN, 261,Dey Hall,107A,MWF,08:00 - 08:50,15,1900-01-01 08:00:00,1900-01-01 08:50:00
372,372,HEBR, 101,Dey Hall,107A,MWF,09:05 - 09:55,14,1900-01-01 09:20:00,1900-01-01 10:10:00
3106,3106,SPAN, 321,Dey Hall,107A,MWF,10:10 - 11:00,17,1900-01-01 10:40:00,1900-01-01 11:30:00
373,373,HEBR, 101,Dey Hall,107A,MWF,12:20 - 13:10,17,1900-01-01 12:20:00,1900-01-01 13:10:00
84,84,CHER, 101,Dey Hall,107A,MWF,13:25 - 14:15,13,1900-01-01 13:40:00,1900-01-01 14:30:00
356,356,CHIN, 203,Dey Hall,303A,MTuWTh,14:30 - 15:20,16,1900-01-01 14:30:00,1900-01-01 15:20:00
357,357,CHIN, 203,Dey Hall,303A,MTuWTh,15:35 - 16:25,19,1900-01-01 15:50:00,1900-01-01 16:40:00
1486,1486,EXSS, 327,Fetzer Hall,0104,MW,08:45 - 10:00,28,1900-01-01 08:45:00,1900-01-01 10:00:00
1476,1476,EXSS, 273,Fetzer Hall,0104,MWF,10:10 - 11:00,40,1900-01-01 10:30:00,1900-01-01 11:20:00
210,210,ANTH, 390,Fetzer Hall,0104,MWF,11:15 - 12:05,29,1900-01-01 11:50:00,1900-01-01 12:40:00
3415,3415,LAW, 200,Fetzer Hall,0104,MW,13:00 - 14:25,30,1900-01-01 13:10:00,1900-01-01 14:35:00
2997,2997,SPAN, 105,Fetzer Hall,0106,MWF,08:00 - 08:50,21,1900-01-01 08:00:00,1900-01-01 08:50:00
1489,1489,EXSS, 376,Fetzer Hall,0106,MW,09:05 - 09:55,50,1900-01-01 09:20:00,1900-01-01 10:10:00
3164,3164,SOCI, 125,Fetzer Hall,0106,MWF,10:10 - 11:00,57,1900-01-01 10:40:00,1900-01-01 11:30:00
1490,1490,EXSS, 376,Fetzer Hall,0106,MW,11:15 - 12:05,53,1900-01-01 12:00:00,1900-01-01 12:50:00
2886,2886,FREN, 101,Fetzer Hall,0106,MWF,12:20 - 13:10,13,1900-01-01 13:20:00,1900-01-01 14:10:00
2887,2887,FREN, 101,Fetzer Hall,0106,MWF,12:20 - 13:10,12,1900-01-01 14:40:00,1900-01-01 15:30:00
3894,3894,MCRO, 251,Fetzer Hall,0106,W,14:00 - 16:00,64,1900-01-01 16:00:00,1900-01-01 18:00:00
1469,1469,EXSS, 211,Fetzer Hall,0106,W,16:00 - 17:15,30,1900-01-01 18:30:00,1900-01-01 19:45:00
812,812,COMM, 140,Fetzer Hall,0109,MW,09:05 - 09:55,121,1900-01-01 09:05:00,1900-01-01 09:55:00
2840,2840,RELI, 125,Fetzer Hall,0109,MW,11:15 - 12:05,115,1900-01-01 11:15:00,1900-01-01 12:05:00
2646,2646,NSCI, 225,Fetzer Hall,0109,MWF,12:20 - 13:10,120,1900-01-01 12:35:00,1900-01-01 13:25:00
182,182,ANTH, 270,Fetzer Hall,0109,MWF,13:25 - 14:15,104,1900-01-01 13:55:00,1900-01-01 14:45:00
1556,1556,PHYA, 229,Fetzer Hall,0109,MW,16:40 - 17:30,8,1900-01-01 16:40:00,1900-01-01 17:30:00
1510,1510,LFIT, 105,Fetzer Hall,0110,MW,08:00 - 08:50,26,1900-01-01 08:00:00,1900-01-01 08:50:00
1511,1511,LFIT, 105,Fetzer Hall,0110,MW,09:05 - 09:55,28,1900-01-01 09:20:00,1900-01-01 10:10:00
1512,1512,LFIT, 105,Fetzer Hall,0110,MW,11:15 - 12:05,27,1900-01-01 11:15:00,1900-01-01 12:05:00
1513,1513,LFIT, 105,Fetzer Hall,0110,MW,13:25 - 14:15,29,1900-01-01 13:25:00,1900-01-01 14:15:00
1514,1514,LFIT, 105,Fetzer Hall,0110,MW,14:30 - 15:20,27,1900-01-01 14:45:00,1900-01-01 15:35:00
1515,1515,LFIT, 105,Fetzer Hall,0110,MW,15:35 - 16:25,28,1900-01-01 16:05:00,1900-01-01 16:55:00
1519,1519,LFIT, 109,Fetzer Hall,0121,MW,09:05 - 09:55,24,1900-01-01 09:05:00,1900-01-01 09:55:00
1520,1520,LFIT, 109,Fetzer Hall,0121,MW,10:10 - 11:00,24,1900-01-01 10:25:00,1900-01-01 11:15:00
1521,1521,LFIT, 109,Fetzer Hall,0121,MW,11:15 - 12:05,23,1900-01-01 11:45:00,1900-01-01 12:35:00
1522,1522,LFIT, 109,Fetzer Hall,0121,MW,13:25 - 14:15,23,1900-01-01 13:25:00,1900-01-01 14:15:00
1523,1523,LFIT, 109,Fetzer Hall,0121,MW,14:30 - 15:20,22,1900-01-01 14:45:00,1900-01-01 15:35:00
1524,1524,LFIT, 109,Fetzer Hall,0121,MW,15:35 - 16:25,23,1900-01-01 16:05:00,1900-01-01 16:55:00
926,926,COMP, 655,Fred Brooks Hall at ,F007,MW,11:15 - 12:30,18,1900-01-01 11:15:00,1900-01-01 12:30:00
878,878,COMP,  89,Fred Brooks Hall at ,F008,MW,13:25 - 14:40,12,1900-01-01 13:25:00,1900-01-01 14:40:00
2807,2807,RELI,  89,Fred Brooks Hall at ,F008,MW,13:25 - 14:40,11,1900-01-01 15:10:00,1900-01-01 16:25:00
48,48,AMST, 102,Fred Brooks Hall at ,F009,MW,10:10 - 11:25,73,1900-01-01 10:10:00,1900-01-01 11:25:00
312,312,ASIA, 133,Fred Brooks Hall at ,F009,MW,12:20 - 13:10,5,1900-01-01 12:20:00,1900-01-01 13:10:00
1792,1792,HIST, 133,Fred Brooks Hall at ,F009,MW,12:20 - 13:10,48,1900-01-01 13:40:00,1900-01-01 14:30:00
910,910,COMP, 431,Fred Brooks Hall at ,F009,MW,15:35 - 16:50,76,1900-01-01 15:35:00,1900-01-01 16:50:00
887,887,COMP, 222,Fred Brooks Hall at ,F141,W,17:00 - 19:00,18,1900-01-01 17:00:00,1900-01-01 19:00:00
1269,1269,ECON, 101,Gardner,0001,W,08:00 - 08:50,30,1900-01-01 08:00:00,1900-01-01 08:50:00
1378,1378,ECON, 701,Gardner,0001,MW,09:05 - 10:20,19,1900-01-01 09:20:00,1900-01-01 10:35:00
1391,1391,ECON, 890,Gardner,0001,MW,10:30 - 11:45,4,1900-01-01 11:05:00,1900-01-01 12:20:00
1382,1382,ECON, 720,Gardner,0001,MW,13:25 - 14:40,23,1900-01-01 13:25:00,1900-01-01 14:40:00
1293,1293,ECON, 101,Gardner,0007,W,08:00 - 08:50,26,1900-01-01 08:00:00,1900-01-01 08:50:00
1282,1282,ECON, 101,Gardner,0007,W,09:05 - 09:55,29,1900-01-01 09:20:00,1900-01-01 10:10:00
1284,1284,ECON, 101,Gardner,0007,W,10:10 - 11:00,31,1900-01-01 10:40:00,1900-01-01 11:30:00
1286,1286,ECON, 101,Gardner,0007,W,11:15 - 12:05,31,1900-01-01 12:00:00,1900-01-01 12:50:00
2902,2902,FREN, 150,Gardner,0007,MWF,12:20 - 13:10,13,1900-01-01 13:20:00,1900-01-01 14:10:00
1288,1288,ECON, 101,Gardner,0007,W,14:30 - 15:20,29,1900-01-01 14:40:00,1900-01-01 15:30:00
1276,1276,ECON, 101,Gardner,0007,W,15:35 - 16:25,31,1900-01-01 16:00:00,1900-01-01 16:50:00
1292,1292,ECON, 101,Gardner,0007,W,16:40 - 17:30,26,1900-01-01 17:20:00,1900-01-01 18:10:00
660,660,CHEM, 241,Gardner,0008,MWF,09:05 - 09:55,99,1900-01-01 09:05:00,1900-01-01 09:55:00
2033,2033,MATH, 110,Gardner,0008,MWF,10:10 - 11:00,80,1900-01-01 10:25:00,1900-01-01 11:15:00
1309,1309,ECON, 310,Gardner,0008,MWF,12:20 - 13:10,87,1900-01-01 12:20:00,1900-01-01 13:10:00
3145,3145,MNGT, 310,Gardner,0008,MWF,12:20 - 13:10,9,1900-01-01 13:40:00,1900-01-01 14:30:00
996,996,CMPL, 143,Gardner,0008,MW,13:25 - 14:40,70,1900-01-01 15:00:00,1900-01-01 16:15:00
3205,3205,STOR, 215,Gardner,0105,MWF,08:00 - 08:50,104,1900-01-01 08:00:00,1900-01-01 08:50:00
236,236,ARTH, 113,Gardner,0105,MW,09:05 - 09:55,115,1900-01-01 09:20:00,1900-01-01 10:10:00
3196,3196,STOR, 155,Gardner,0105,MWF,10:10 - 11:00,117,1900-01-01 10:40:00,1900-01-01 11:30:00
3197,3197,STOR, 155,Gardner,0105,MWF,11:15 - 12:05,118,1900-01-01 12:00:00,1900-01-01 12:50:00
3211,3211,STOR, 415,Gardner,0105,MWF,12:20 - 13:10,105,1900-01-01 13:20:00,1900-01-01 14:10:00
3199,3199,STOR, 155,Gardner,0105,MWF,13:25 - 14:15,120,1900-01-01 14:40:00,1900-01-01 15:30:00
2675,2675,PSYC, 230,Gardner,0105,MWF,14:30 - 15:20,119,1900-01-01 16:00:00,1900-01-01 16:50:00
1295,1295,ECON, 101,Gardner,0106,W,09:05 - 09:55,17,1900-01-01 09:05:00,1900-01-01 09:55:00
1297,1297,ECON, 101,Gardner,0106,W,10:10 - 11:00,24,1900-01-01 10:25:00,1900-01-01 11:15:00
1298,1298,ECON, 101,Gardner,0106,W,11:15 - 12:05,28,1900-01-01 11:45:00,1900-01-01 12:35:00
1446,1446,EURO,  89,Gardner,0106,MWF,12:20 - 13:10,22,1900-01-01 13:05:00,1900-01-01 13:55:00
1300,1300,ECON, 101,Gardner,0106,W,14:30 - 15:20,22,1900-01-01 14:30:00,1900-01-01 15:20:00
1290,1290,ECON, 101,Gardner,0106,W,15:35 - 16:20,31,1900-01-01 15:50:00,1900-01-01 16:35:00
1308,1308,ECON, 291,Gardner,0106,W,16:40 - 17:40,35,1900-01-01 17:05:00,1900-01-01 18:05:00
1280,1280,ECON, 101,Gardner,0209,W,08:00 - 08:50,29,1900-01-01 08:00:00,1900-01-01 08:50:00
1270,1270,ECON, 101,Gardner,0209,W,09:05 - 09:55,30,1900-01-01 09:20:00,1900-01-01 10:10:00
1271,1271,ECON, 101,Gardner,0209,W,10:10 - 11:00,31,1900-01-01 10:40:00,1900-01-01 11:30:00
1272,1272,ECON, 101,Gardner,0209,W,11:15 - 12:05,31,1900-01-01 12:00:00,1900-01-01 12:50:00
820,820,COMM, 142,Gardner,0209,MWF,12:20 - 13:10,24,1900-01-01 13:20:00,1900-01-01 14:10:00
1274,1274,ECON, 101,Gardner,0209,W,14:30 - 15:20,31,1900-01-01 14:40:00,1900-01-01 15:30:00
1386,1386,ECON, 805,Gardner,0209,W,15:35 - 16:25,14,1900-01-01 16:00:00,1900-01-01 16:50:00
1278,1278,ECON, 101,Gardner,0209,W,16:40 - 17:30,25,1900-01-01 17:20:00,1900-01-01 18:10:00
4156,4156,ECON, 700,Gardner,0210,MTuWThF,09:00 - 12:15,27,1900-01-01 09:00:00,1900-01-01 12:15:00
3185,3185,SOCI, 468,Gardner,0210,MWF,10:10 - 11:00,45,1900-01-01 12:45:00,1900-01-01 13:35:00
3183,3183,SOCI, 444,Gardner,0210,MWF,11:15 - 12:05,45,1900-01-01 14:05:00,1900-01-01 14:55:00
4157,4157,ECON, 700,Gardner,0210,MTuWThF,13:15 - 14:15,27,1900-01-01 15:25:00,1900-01-01 16:25:00
2596,2596,POLI, 281,Gardner,0307,MWF,09:05 - 09:55,32,1900-01-01 09:05:00,1900-01-01 09:55:00
1186,1186,ENGL, 146,Gardner,0307,MWF,11:15 - 12:05,36,1900-01-01 11:15:00,1900-01-01 12:05:00
1190,1190,ENGL, 148,Gardner,0307,MWF,12:20 - 13:10,34,1900-01-01 12:35:00,1900-01-01 13:25:00
1597,1597,GEOG, 392,Gardner,0308,MWF,09:05 - 09:55,33,1900-01-01 09:05:00,1900-01-01 09:55:00
1312,1312,ECON, 380,Gardner,0308,MWF,10:10 - 11:00,40,1900-01-01 10:25:00,1900-01-01 11:15:00
3148,3148,MNGT, 380,Gardner,0308,MWF,10:10 - 11:00,5,1900-01-01 11:45:00,1900-01-01 12:35:00
1311,1311,ECON, 345,Gardner,0308,MWF,11:15 - 12:05,40,1900-01-01 13:05:00,1900-01-01 13:55:00
3147,3147,MNGT, 345,Gardner,0308,MWF,11:15 - 12:05,5,1900-01-01 14:25:00,1900-01-01 15:15:00
1346,1346,ECON, 415,Gardner,0308,MWF,13:25 - 14:15,40,1900-01-01 15:45:00,1900-01-01 16:35:00
1927,1927,HIST, 373,Gardner,0309,MWF,10:10 - 11:00,43,1900-01-01 10:10:00,1900-01-01 11:00:00
2769,2769,PWAD, 373,Gardner,0309,MWF,10:10 - 11:00,6,1900-01-01 11:30:00,1900-01-01 12:20:00
3149,3149,MNGT, 410,Gardner,0309,MWF,11:15 - 12:05,22,1900-01-01 12:50:00,1900-01-01 13:40:00
3177,3177,SOCI, 410,Gardner,0309,MWF,11:15 - 12:05,24,1900-01-01 14:10:00,1900-01-01 15:00:00
2885,2885,FREN, 101,Genome Sciences Buil,1370,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
2889,2889,FREN, 101,Genome Sciences Buil,1370,MWF,11:15 - 12:05,18,1900-01-01 11:30:00,1900-01-01 12:20:00
2944,2944,ITAL, 300,Genome Sciences Buil,1370,MWF,12:20 - 13:10,21,1900-01-01 12:50:00,1900-01-01 13:40:00
2445,2445,PLCY,  55,Genome Sciences Buil,1370,MW,14:30 - 15:45,23,1900-01-01 14:30:00,1900-01-01 15:45:00
2892,2892,FREN, 102,Genome Sciences Buil,1373,MWF,11:15 - 12:05,17,1900-01-01 11:15:00,1900-01-01 12:05:00
3014,3014,SPAN, 105,Genome Sciences Buil,1373,MWF,12:20 - 13:10,18,1900-01-01 12:35:00,1900-01-01 13:25:00
3017,3017,SPAN, 105,Genome Sciences Buil,1373,MWF,13:25 - 14:15,19,1900-01-01 13:55:00,1900-01-01 14:45:00
547,547,BIOL, 454,Genome Sciences Buil,1374,MWF,09:05 - 09:55,30,1900-01-01 09:05:00,1900-01-01 09:55:00
545,545,BIOL, 446,Genome Sciences Buil,1374,MWF,10:10 - 11:00,29,1900-01-01 10:25:00,1900-01-01 11:15:00
2719,2719,PSYC, 601,Genome Sciences Buil,1374,MWF,11:15 - 12:05,32,1900-01-01 11:45:00,1900-01-01 12:35:00
199,199,ANTH, 294,Genome Sciences Buil,1374,MWF,12:20 - 13:10,31,1900-01-01 13:05:00,1900-01-01 13:55:00
472,472,BIOL, 202,Genome Sciences Buil,1374,W,13:25 - 14:15,27,1900-01-01 14:25:00,1900-01-01 15:15:00
473,473,BIOL, 202,Genome Sciences Buil,1374,W,14:30 - 15:20,28,1900-01-01 15:45:00,1900-01-01 16:35:00
474,474,BIOL, 202,Genome Sciences Buil,1374,W,15:35 - 16:25,22,1900-01-01 17:05:00,1900-01-01 17:55:00
479,479,BIOL, 202,Genome Sciences Buil,1374,W,16:40 - 17:30,30,1900-01-01 18:25:00,1900-01-01 19:15:00
480,480,BIOL, 202,Genome Sciences Buil,1374,W,17:45 - 18:35,20,1900-01-01 19:45:00,1900-01-01 20:35:00
450,450,BIOL, 201,Genome Sciences Buil,1377,W,09:05 - 09:55,29,1900-01-01 09:05:00,1900-01-01 09:55:00
564,564,BIOL, 639,Genome Sciences Buil,1377,W,12:00 - 13:00,4,1900-01-01 12:00:00,1900-01-01 13:00:00
491,491,BIOL, 226L,Genome Sciences Buil,1377,W,13:25 - 14:15,22,1900-01-01 13:30:00,1900-01-01 14:20:00
451,451,BIOL, 201,Genome Sciences Buil,1377,W,14:30 - 15:20,28,1900-01-01 14:50:00,1900-01-01 15:40:00
452,452,BIOL, 201,Genome Sciences Buil,1377,W,15:35 - 16:25,25,1900-01-01 16:10:00,1900-01-01 17:00:00
453,453,BIOL, 201,Genome Sciences Buil,1377,W,16:40 - 17:30,26,1900-01-01 17:30:00,1900-01-01 18:20:00
454,454,BIOL, 201,Genome Sciences Buil,1377,W,17:45 - 18:35,22,1900-01-01 18:50:00,1900-01-01 19:40:00
457,457,BIOL, 201,Genome Sciences Buil,1378,W,09:05 - 09:55,25,1900-01-01 09:05:00,1900-01-01 09:55:00
481,481,BIOL, 202H,Genome Sciences Buil,1378,MWF,10:10 - 11:00,29,1900-01-01 10:25:00,1900-01-01 11:15:00
3040,3040,SPAN, 203,Genome Sciences Buil,1378,MWF,11:15 - 12:05,21,1900-01-01 11:45:00,1900-01-01 12:35:00
458,458,BIOL, 201,Genome Sciences Buil,1378,W,12:30 - 13:20,25,1900-01-01 13:05:00,1900-01-01 13:55:00
459,459,BIOL, 201,Genome Sciences Buil,1378,W,14:30 - 15:20,25,1900-01-01 14:30:00,1900-01-01 15:20:00
460,460,BIOL, 201,Genome Sciences Buil,1378,W,15:35 - 16:25,23,1900-01-01 15:50:00,1900-01-01 16:40:00
461,461,BIOL, 201,Genome Sciences Buil,1378,W,16:40 - 17:30,20,1900-01-01 17:10:00,1900-01-01 18:00:00
903,903,COMP, 411,Genome Sciences Buil,G010,MW,09:05 - 10:20,71,1900-01-01 09:05:00,1900-01-01 10:20:00
3181,3181,SOCI, 426,Genome Sciences Buil,G010,MWF,11:15 - 12:05,48,1900-01-01 11:15:00,1900-01-01 12:05:00
2799,2799,JWST, 106,Genome Sciences Buil,G010,MW,12:20 - 13:10,9,1900-01-01 12:35:00,1900-01-01 13:25:00
2824,2824,RELI, 106,Genome Sciences Buil,G010,MW,12:20 - 13:10,40,1900-01-01 13:55:00,1900-01-01 14:45:00
3162,3162,SOCI, 124,Genome Sciences Buil,G010,MWF,13:25 - 14:15,42,1900-01-01 15:15:00,1900-01-01 16:05:00
3241,3241,WGST, 124,Genome Sciences Buil,G010,MWF,13:25 - 14:15,5,1900-01-01 16:35:00,1900-01-01 17:25:00
3169,3169,SOCI, 172,Genome Sciences Buil,G010,MWF,15:35 - 16:25,45,1900-01-01 17:55:00,1900-01-01 18:45:00
588,588,CHEM, 101,Genome Sciences Buil,G100,MWF,09:05 - 09:55,421,1900-01-01 09:05:00,1900-01-01 09:55:00
2450,2450,PLCY, 110,Genome Sciences Buil,G100,MW,10:10 - 11:00,109,1900-01-01 10:25:00,1900-01-01 11:15:00
2451,2451,PLCY, 110,Genome Sciences Buil,G100,MW,10:10 - 11:00,91,1900-01-01 11:45:00,1900-01-01 12:35:00
1707,1707,GSLL, 212,Genome Sciences Buil,G100,MW,11:15 - 12:05,117,1900-01-01 13:05:00,1900-01-01 13:55:00
902,902,COMP, 410,Genome Sciences Buil,G100,MW,13:25 - 14:40,294,1900-01-01 14:25:00,1900-01-01 15:40:00
415,415,BIOL, 101,Genome Sciences Buil,G100,MW,15:35 - 16:50,304,1900-01-01 16:10:00,1900-01-01 17:25:00
445,445,BIOL, 117,Genome Sciences Buil,G100,W,18:30 - 20:30,220,1900-01-01 18:30:00,1900-01-01 20:30:00
590,590,CHEM, 101,Genome Sciences Buil,G200,MWF,08:00 - 08:50,193,1900-01-01 08:00:00,1900-01-01 08:50:00
466,466,BIOL, 202,Genome Sciences Buil,G200,MWF,09:05 - 09:55,227,1900-01-01 09:20:00,1900-01-01 10:10:00
446,446,BIOL, 201,Genome Sciences Buil,G200,MWF,10:10 - 11:00,206,1900-01-01 10:40:00,1900-01-01 11:30:00
492,492,BIOL, 252,Genome Sciences Buil,G200,MWF,11:15 - 12:05,129,1900-01-01 12:00:00,1900-01-01 12:50:00
493,493,BIOL, 252,Genome Sciences Buil,G200,MWF,11:15 - 12:05,122,1900-01-01 13:20:00,1900-01-01 14:10:00
465,465,BIOL, 202,Genome Sciences Buil,G200,MWF,12:20 - 13:10,224,1900-01-01 14:40:00,1900-01-01 15:30:00
447,447,BIOL, 201,Genome Sciences Buil,G200,MWF,13:25 - 14:15,191,1900-01-01 16:00:00,1900-01-01 16:50:00
912,912,COMP, 435,Genome Sciences Buil,G200,MW,15:35 - 16:50,215,1900-01-01 17:20:00,1900-01-01 18:35:00
29,29,SWAH, 401,Global Center,1005,MWF,09:05 - 09:55,22,1900-01-01 09:05:00,1900-01-01 09:55:00
31,31,SWAH, 403,Global Center,1005,MWF,10:10 - 11:00,26,1900-01-01 10:25:00,1900-01-01 11:15:00
1430,1430,ENEC, 370,Global Center,1005,MWF,11:15 - 12:05,45,1900-01-01 11:45:00,1900-01-01 12:35:00
1893,1893,HIST, 266,Global Center,1005,MWF,12:20 - 13:10,36,1900-01-01 13:05:00,1900-01-01 13:55:00
2749,2749,PWAD, 266,Global Center,1005,MWF,12:20 - 13:10,7,1900-01-01 14:25:00,1900-01-01 15:15:00
849,849,COMM, 372,Global Center,1009,MWF,12:20 - 13:10,22,1900-01-01 12:20:00,1900-01-01 13:10:00
2354,2354,PHYS, 115,Global Center,1015,MWF,09:05 - 09:55,216,1900-01-01 09:05:00,1900-01-01 09:55:00
1573,1573,GEOG, 210,Global Center,1015,MW,10:10 - 11:00,9,1900-01-01 10:25:00,1900-01-01 11:15:00
1659,1659,GLBL, 210,Global Center,1015,MW,10:10 - 11:00,123,1900-01-01 11:45:00,1900-01-01 12:35:00
1863,1863,HIST, 210,Global Center,1015,MW,10:10 - 11:00,10,1900-01-01 13:05:00,1900-01-01 13:55:00
2566,2566,POLI, 210,Global Center,1015,MW,10:10 - 11:00,8,1900-01-01 14:25:00,1900-01-01 15:15:00
1393,1393,ENEC, 201,Global Center,1015,MWF,11:15 - 12:05,202,1900-01-01 15:45:00,1900-01-01 16:35:00
325,325,ASIA, 180,Global Center,1015,MW,12:20 - 13:10,19,1900-01-01 17:05:00,1900-01-01 17:55:00
2850,2850,RELI, 180,Global Center,1015,MW,12:20 - 13:10,149,1900-01-01 18:25:00,1900-01-01 19:15:00
1891,1891,HIST, 254,Global Center,3024,MWF,13:25 - 14:15,25,1900-01-01 13:25:00,1900-01-01 14:15:00
2747,2747,PWAD, 254,Global Center,3024,MWF,13:25 - 14:15,3,1900-01-01 14:45:00,1900-01-01 15:35:00
3288,3288,GRAD, 810,Global Center,3033,MW,11:15 - 12:05,9,1900-01-01 11:15:00,1900-01-01 12:05:00
1672,1672,GLBL, 702,Global Center,3033,W,14:00 - 17:00,11,1900-01-01 14:00:00,1900-01-01 17:00:00
98,98,ANTH,  66H,Graham Memorial,0035,MWF,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
365,365,CHIN, 361,Graham Memorial,0035,W,12:20 - 13:10,23,1900-01-01 12:35:00,1900-01-01 13:25:00
366,366,CHIN, 361,Graham Memorial,0035,W,13:25 - 14:15,22,1900-01-01 13:55:00,1900-01-01 14:45:00
2939,2939,ITAL, 203,Graham Memorial,0038,MWF,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
2943,2943,ITAL, 204,Graham Memorial,0038,MWF,11:15 - 12:05,7,1900-01-01 11:30:00,1900-01-01 12:20:00
3012,3012,SPAN, 105,Graham Memorial,0038,MWF,12:20 - 13:10,20,1900-01-01 12:50:00,1900-01-01 13:40:00
3015,3015,SPAN, 105,Graham Memorial,0038,MWF,13:25 - 14:15,20,1900-01-01 14:10:00,1900-01-01 15:00:00
2620,2620,POLI, 490H,Graham Memorial,0038,MW,15:35 - 16:50,21,1900-01-01 15:35:00,1900-01-01 16:50:00
2919,2919,FREN, 300,Graham Memorial,0210,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
2914,2914,FREN, 204,Graham Memorial,0210,MWF,13:25 - 14:15,17,1900-01-01 13:25:00,1900-01-01 14:15:00
2467,2467,PLCY, 340H,Graham Memorial,0210,MW,15:35 - 16:50,25,1900-01-01 15:35:00,1900-01-01 16:50:00
2884,2884,FREN, 101,Graham Memorial,0212,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
2905,2905,FREN, 203,Graham Memorial,0212,MWF,10:10 - 11:00,17,1900-01-01 10:25:00,1900-01-01 11:15:00
2912,2912,FREN, 204,Graham Memorial,0212,MWF,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
2913,2913,FREN, 204,Graham Memorial,0212,MWF,12:20 - 13:10,14,1900-01-01 13:05:00,1900-01-01 13:55:00
2433,2433,PLAN, 761,Graham Memorial,0212,MW,14:30 - 15:45,10,1900-01-01 14:30:00,1900-01-01 15:45:00
1397,1397,ENEC, 201,Graham Memorial,0212,W,16:40 - 17:30,17,1900-01-01 16:40:00,1900-01-01 17:30:00
2285,2285,PHIL, 210H,Graham Memorial,0213,MW,11:15 - 12:30,23,1900-01-01 11:15:00,1900-01-01 12:30:00
3062,3062,SPAN, 203,Graham Memorial,0213,MWF,13:25 - 14:15,17,1900-01-01 13:25:00,1900-01-01 14:15:00
1995,1995,LING, 101,Graham Memorial,0213,MWF,14:30 - 15:20,22,1900-01-01 14:45:00,1900-01-01 15:35:00
1974,1974,HNRS, 354,Graham Memorial,0213,MW,15:35 - 16:50,19,1900-01-01 16:05:00,1900-01-01 17:20:00
757,757,CLAS, 121,Greenlaw,0101,MWF,09:05 - 09:55,92,1900-01-01 09:05:00,1900-01-01 09:55:00
1465,1465,EXSS, 181,Greenlaw,0101,MWF,10:10 - 11:00,98,1900-01-01 10:25:00,1900-01-01 11:15:00
1636,1636,GEOL, 103,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 11:45:00,1900-01-01 12:35:00
2017,2017,MASC, 101,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 13:05:00,1900-01-01 13:55:00
2480,2480,PLCY, 698,Greenlaw,0101,MWF,12:20 - 13:10,66,1900-01-01 14:25:00,1900-01-01 15:15:00
1942,1942,HIST, 561,Greenlaw,0101,MWF,13:25 - 14:15,88,1900-01-01 15:45:00,1900-01-01 16:35:00
